"CASE INTERNATIONAL","JX 75 MFD","9011875","JX 75 MFD",2005
"CASE INTERNATIONAL","JXT 75","9011880","JXT 75",2005
"CASE INTERNATIONAL","JXT 75","9011880","JXT 75",2006
"CASE INTERNATIONAL","JXT 75","9011880","JXT 75",2007
"CASE INTERNATIONAL","JXT 75","9011880","JXT 75",2008
"CASE INTERNATIONAL","JXT 75 MFD","9011885","JXT 75 MFD",2005
"CASE INTERNATIONAL","JXT 75 MFD","9011885","JXT 75 MFD",2006
"CASE INTERNATIONAL","JXT 75 MFD","9011885","JXT 75 MFD",2007
"CASE INTERNATIONAL","JXT 75 MFD","9011885","JXT 75 MFD",2008
"CASE INTERNATIONAL","JXN 1075 MFD","9011890","JXN 1075 MFD",2007
"CASE INTERNATIONAL","JXN 1075 MFD","9011890","JXN 1075 MFD",2008
"CASE INTERNATIONAL","JXN 1075 MFD CAB","9011895","JXN 1075 MFD CAB",2007
"CASE INTERNATIONAL","JXN 1075 MFD CAB","9011895","JXN 1075 MFD CAB",2008
"CASE INTERNATIONAL","PJN 75 N","9011900","PJN 75 N",2002
"CASE INTERNATIONAL","PJN 75 N","9011900","PJN 75 N",2003
"CASE INTERNATIONAL","PJN 75 N","9011900","PJN 75 N",2004
"CASE INTERNATIONAL","PJN 75 N MFD","9011920","PJN 75 N MFD",2002
"CASE INTERNATIONAL","PJN 75 N MFD","9011920","PJN 75 N MFD",2003
"CASE INTERNATIONAL","PJN 75 N MFD","9011920","PJN 75 N MFD",2004
"CASE INTERNATIONAL","585 A","9013500","585 A",1992
"CASE INTERNATIONAL","595 2WD","9019100","595 2WD",1992
"CASE INTERNATIONAL","595 2WD","9019100","595 2WD",1993
"CASE INTERNATIONAL","595 Power Shift","9019200","595 Power Shift",1992
"CASE INTERNATIONAL","595 Power Shift","9019200","595 Power Shift",1993
"CASE INTERNATIONAL","685/695 A","9019333","685/695 A",1992
"CASE INTERNATIONAL","685/695 A","9019333","685/695 A",1993
"CASE INTERNATIONAL","685/695 A","9019333","685/695 A",1994
"CASE INTERNATIONAL","685/695 A","9019333","685/695 A",1995
"CASE INTERNATIONAL","685/695 A 4WD","9019666","685/695 A 4WD",1992
"CASE INTERNATIONAL","685/695 A 4WD","9019666","685/695 A 4WD",1993
"CASE INTERNATIONAL","685/695 A 4WD","9019666","685/695 A 4WD",1994
"CASE INTERNATIONAL","685/695 A 4WD","9019666","685/695 A 4WD",1995
"CASE INTERNATIONAL","785/795","9025200","785/795",1992
"CASE INTERNATIONAL","785/795","9025200","785/795",1993
"CASE INTERNATIONAL","785/795","9025200","785/795",1994
"CASE INTERNATIONAL","785/795","9025200","785/795",1995
"CASE INTERNATIONAL","785/795 4WD","9025400","785/795 4WD",1992
"CASE INTERNATIONAL","785/795 4WD","9025400","785/795 4WD",1993
"CASE INTERNATIONAL","785/795 4WD","9025400","785/795 4WD",1994
"CASE INTERNATIONAL","785/795 4WD","9025400","785/795 4WD",1995
"CASE INTERNATIONAL","VJ 80","9025620","VJ 80",2002
"CASE INTERNATIONAL","VJ 80","9025620","VJ 80",2003
"CASE INTERNATIONAL","VJ 80 MFD","9025640","VJ 80 MFD",2002
"CASE INTERNATIONAL","VJ 80 MFD","9025640","VJ 80 MFD",2003
"CASE INTERNATIONAL","845 2WD","9025850","845 2WD",1992
"CASE INTERNATIONAL","845 4WD","9025920","845 4WD",1992
"CASE INTERNATIONAL","JX 80","9031004","JX 80",2005
"CASE INTERNATIONAL","JX 80","9031004","JX 80",2006
"CASE INTERNATIONAL","JX 80","9031005","JX 80",2007
"CASE INTERNATIONAL","JX 80","9031005","JX 80",2008
"CASE INTERNATIONAL","JX 80 MFD","9031006","JX 80 MFD",2005
"CASE INTERNATIONAL","JX 80 MFD","9031006","JX 80 MFD",2006
"CASE INTERNATIONAL","JX 80 MFD","9031006","JX 80 MFD",2007
"CASE INTERNATIONAL","JX 80 MFD","9031006","JX 80 MFD",2008
"CASE INTERNATIONAL","JX 80 MFD HC","9031010","JX 80 MFD HC",2004
"CASE INTERNATIONAL","JX 80 MFD HC","9031010","JX 80 MFD HC",2005
"CASE INTERNATIONAL","JX 80 MFD HC","9031010","JX 80 MFD HC",2006
"CASE INTERNATIONAL","JX 85","9031050","JX 85",2003
"CASE INTERNATIONAL","JX 85","9031050","JX 85",2004
"CASE INTERNATIONAL","JX 85 MFD","9031060","JX 85 MFD",2003
"CASE INTERNATIONAL","JX 85 MFD","9031060","JX 85 MFD",2004
"CASE INTERNATIONAL","JX 85 MFD","9031060","JX 85 MFD",2005
"CASE INTERNATIONAL","JX 90","9031100","JX 90",2004
"CASE INTERNATIONAL","JX 90","9031100","JX 90",2005
"CASE INTERNATIONAL","JX 90","9031100","JX 90",2006
"CASE INTERNATIONAL","JX 90","9031100","JX 90",2007
"CASE INTERNATIONAL","JX 90","9031100","JX 90",2008
"CASE INTERNATIONAL","JX 90 MFD","9031110","JX 90 MFD",2005
"CASE INTERNATIONAL","JX 90 MFD","9031110","JX 90 MFD",2006
"CASE INTERNATIONAL","JX 90 MFD HC","9031115","JX 90 MFD HC",2004
"CASE INTERNATIONAL","JX 90 MFD HC","9031115","JX 90 MFD HC",2005
"CASE INTERNATIONAL","JX 90 MFD HC","9031115","JX 90 MFD HC",2006
"CASE INTERNATIONAL","JX 90 MFD HC","9031115","JX 90 MFD HC",2007
"CASE INTERNATIONAL","JX 90 MFD HC","9031115","JX 90 MFD HC",2008
"CASE INTERNATIONAL","JX 95 MFD HC CAB","9031140","JX 95 MFD HC CAB",2007
"CASE INTERNATIONAL","JX 95 MFD HC CAB","9031140","JX 95 MFD HC CAB",2008
"CASE INTERNATIONAL","JX 95","9031150","JX 95",2003
"CASE INTERNATIONAL","JX 95","9031150","JX 95",2004
"CASE INTERNATIONAL","JX 95","9031150","JX 95",2005
"CASE INTERNATIONAL","JX 95","9031150","JX 95",2006
"CASE INTERNATIONAL","JX 95 CAB","9031160","JX 95 CAB",2003
"CASE INTERNATIONAL","JX 95 CAB","9031160","JX 95 CAB",2004
"CASE INTERNATIONAL","JX 95 MFD","9031250","JX 95 MFD",2003
"CASE INTERNATIONAL","JX 95 MFD","9031250","JX 95 MFD",2004
"CASE INTERNATIONAL","JX 95 MFD","9031250","JX 95 MFD",2005
"CASE INTERNATIONAL","JX 95 MFD","9031250","JX 95 MFD",2006
"CASE INTERNATIONAL","JX 95 MFD","9031250","JX 95 MFD",2007
"CASE INTERNATIONAL","JX 95 MFD","9031250","JX 95 MFD",2008
"CASE INTERNATIONAL","JX 95 MFD CAB","9031260","JX 95 MFD CAB",2003
"CASE INTERNATIONAL","JX 95 MFD CAB","9031260","JX 95 MFD CAB",2004
"CASE INTERNATIONAL","JX 95 MFD CAB","9031260","JX 95 MFD CAB",2005
"CASE INTERNATIONAL","JX 95 MFD CAB","9031260","JX 95 MFD CAB",2006
"CASE INTERNATIONAL","JX 95 MFD CAB","9031260","JX 95 MFD CAB",2007
"CASE INTERNATIONAL","JX 95 MFD CAB","9031260","JX 95 MFD CAB",2008
"CASE INTERNATIONAL","JX 95 MFD HC","9031270","JX 95 MFD HC",2004
"CASE INTERNATIONAL","JX 95 MFD HC","9031270","JX 95 MFD HC",2005
"CASE INTERNATIONAL","JX 95 MFD HC","9031270","JX 95 MFD HC",2006
"CASE INTERNATIONAL","JX 95 MFD HC","9031270","JX 95 MFD HC",2008
"CASE INTERNATIONAL","JX 95 MFD HC CAB","9031280","JX 95 MFD HC CAB",2008
"CASE INTERNATIONAL","JXN 1095 MFD","9031300","JXN 1095 MFD",2005
"CASE INTERNATIONAL","JXN 1095 MFD","9031300","JXN 1095 MFD",2006
"CASE INTERNATIONAL","JXN 1095 MFD","9031300","JXN 1095 MFD",2007
"CASE INTERNATIONAL","JXN 1095 MFD","9031300","JXN 1095 MFD",2008
"CASE INTERNATIONAL","JXN 1095","9031301","JXN 1095",2008
"CASE INTERNATIONAL","JXN 1095 MFD CAB","9031305","JXN 1095 MFD CAB",2005
"CASE INTERNATIONAL","JXN 1095 MFD CAB","9031305","JXN 1095 MFD CAB",2006
"CASE INTERNATIONAL","JXN 1095 MFD CAB","9031305","JXN 1095 MFD CAB",2007
"CASE INTERNATIONAL","JXN 1095 MFD CAB","9031305","JXN 1095 MFD CAB",2008
"CASE INTERNATIONAL","JXN 1095 CAB","9031306","JXN 1095 CAB",2008
"CASE INTERNATIONAL","1056 AC","9031333","1056 AC",1992
"CASE INTERNATIONAL","1056 AC","9031333","1056 AC",1993
"CASE INTERNATIONAL","1056 AC","9031333","1056 AC",2008
"CASE INTERNATIONAL","1056 AC 4WD","9031666","1056 AC 4WD",1992
"CASE INTERNATIONAL","4210 2WD","9035100","4210 2WD",1995
"CASE INTERNATIONAL","4210 2WD","9035100","4210 2WD",1996
"CASE INTERNATIONAL","4210 2WD","9035100","4210 2WD",1997
"CASE INTERNATIONAL","4210 2WD","9035100","4210 2WD",1998
"CASE INTERNATIONAL","4210 2WD","9035100","4210 2WD",1999
"CASE INTERNATIONAL","4220 2WD","9035200","4220 2WD",1995
"CASE INTERNATIONAL","4220 2WD","9035200","4220 2WD",1996
"CASE INTERNATIONAL","4220 2WD","9035200","4220 2WD",1997
"CASE INTERNATIONAL","4220 2WD","9035200","4220 2WD",1998
"CASE INTERNATIONAL","4220 2WD","9035200","4220 2WD",1999
"CASE INTERNATIONAL","4220 4WD","9035300","4220 4WD",1995
"CASE INTERNATIONAL","4220 4WD","9035300","4220 4WD",1996
"CASE INTERNATIONAL","4220 4WD","9035300","4220 4WD",1997
"CASE INTERNATIONAL","4220 4WD","9035300","4220 4WD",1998
"CASE INTERNATIONAL","4220 4WD","9035300","4220 4WD",1999
"CASE INTERNATIONAL","4220 S (4)","9035310","4220 S (4)",1998
"CASE INTERNATIONAL","4220 S (4)","9035310","4220 S (4)",1999
"CASE INTERNATIONAL","4240 (4)","9035350","4240 (4)",1998
"CASE INTERNATIONAL","4240 (4)","9035350","4240 (4)",1999
"CASE INTERNATIONAL","C 80","9035355","C 80",1999
"CASE INTERNATIONAL","C 80","9035355","C 80",2000
"CASE INTERNATIONAL","C 80","9035355","C 80",2001
"CASE INTERNATIONAL","C 80","9035355","C 80",2002
"CASE INTERNATIONAL","C 80 MFD","9035360","C 80 MFD",1999
"CASE INTERNATIONAL","C 80 MFD","9035360","C 80 MFD",2000
"CASE INTERNATIONAL","C 80 MFD","9035360","C 80 MFD",2001
"CASE INTERNATIONAL","C 80 MFD","9035360","C 80 MFD",2002
"CASE INTERNATIONAL","C 100","9035380","C 100",1998
"CASE INTERNATIONAL","C 100","9035380","C 100",1999
"CASE INTERNATIONAL","C 100","9035380","C 100",2000
"CASE INTERNATIONAL","C 100 MFD","9035381","C 100 MFD",2002
"CASE INTERNATIONAL","CX 100 (4)","9035385","CX 100 (4)",1998
"CASE INTERNATIONAL","CX 100 (4)","9035385","CX 100 (4)",1999
"CASE INTERNATIONAL","CX 100 (4)","9035385","CX 100 (4)",2000
"CASE INTERNATIONAL","CX 100 (4)","9035385","CX 100 (4)",2001
"CASE INTERNATIONAL","CX 100 (4)","9035385","CX 100 (4)",2002
"CASE INTERNATIONAL","5140 4WD","9035400","5140 4WD",1995
"CASE INTERNATIONAL","5140 4WD","9035400","5140 4WD",1996
"CASE INTERNATIONAL","5140 4WD","9035400","5140 4WD",1997
"CASE INTERNATIONAL","5140 4WD","9035400","5140 4WD",1998
"CASE INTERNATIONAL","5140 4WD FULL A/C CAB","9035500","5140 4WD FULL A/C CAB",1995
"CASE INTERNATIONAL","5140 4WD FULL A/C CAB","9035500","5140 4WD FULL A/C CAB",1996
"CASE INTERNATIONAL","5140 4WD FULL A/C CAB","9035500","5140 4WD FULL A/C CAB",1997
"CASE INTERNATIONAL","5140 4WD FULL A/C CAB","9035500","5140 4WD FULL A/C CAB",1998
"CASE INTERNATIONAL","MXU 110 MFD","9035505","MXU 110 MFD",2008
"CASE INTERNATIONAL","MXU 110 MFD CAB","9035508","MXU 110 MFD CAB",2008
"CASE INTERNATIONAL","MXU 115 MFD","9035515","MXU 115 MFD",2006
"CASE INTERNATIONAL","MXU 115 MFD","9035515","MXU 115 MFD",2007
"CASE INTERNATIONAL","MXU 115 MFD","9035515","MXU 115 MFD",2008
"CASE INTERNATIONAL","MX 120 (4)","9035530","MX 120 (4)",1999
"CASE INTERNATIONAL","MX 120 (4)","9035530","MX 120 (4)",2000
"CASE INTERNATIONAL","MX 120 (4) CAB","9035550","MX 120 (4) CAB",1998
"CASE INTERNATIONAL","MX 120 (4) CAB","9035550","MX 120 (4) CAB",1999
"CASE INTERNATIONAL","MX 120 (4) CAB","9035550","MX 120 (4) CAB",2000
"CASE INTERNATIONAL","MX 120 (4) CAB","9035550","MX 120 (4) CAB",2001
"CASE INTERNATIONAL","MX 120 (4) CAB","9035550","MX 120 (4) CAB",2002
"CASE INTERNATIONAL","MX 120 (4) CAB","9035550","MX 120 (4) CAB",2003
"CASE INTERNATIONAL","MXM 120 MFD CAB","9035555","MXM 120 MFD CAB",2005
"CASE INTERNATIONAL","MXM 120 MFD CAB","9035555","MXM 120 MFD CAB",2006
"CASE INTERNATIONAL","MXM 120 MFD CHASSIS CAB","9035560","MXM 120 MFD CHASSIS CAB",2003
"CASE INTERNATIONAL","MXM 120 MFD CHASSIS CAB","9035560","MXM 120 MFD CHASSIS CAB",2004
"CASE INTERNATIONAL","MXM 120 MFD CHASSIS CAB","9035560","MXM 120 MFD CHASSIS CAB",2005
"CASE INTERNATIONAL","MXM 120 MFD CHASSIS CAB","9035560","MXM 120 MFD CHASSIS CAB",2006
"CASE INTERNATIONAL","MXM 120 MFD CHASSIS CAB","9035560","MXM 120 MFD CHASSIS CAB",2007
"CASE INTERNATIONAL","MXU 125 MFD","9035570","MXU 125 MFD",2008
"CASE INTERNATIONAL","MXU 125 MFD CAB","9035575","MXU 125 MFD CAB",2008
"CASE INTERNATIONAL","5150 4WD FULL A/C CAB","9035600","5150 4WD FULL A/C CAB",1995
"CASE INTERNATIONAL","5150 4WD FULL A/C CAB","9035600","5150 4WD FULL A/C CAB",1996
"CASE INTERNATIONAL","5150 4WD FULL A/C CAB","9035600","5150 4WD FULL A/C CAB",1997
"CASE INTERNATIONAL","5150 4WD FULL A/C CAB","9035600","5150 4WD FULL A/C CAB",1998
"CASE INTERNATIONAL","MXU 130 MFD","9035680","MXU 130 MFD",2006
"CASE INTERNATIONAL","MXU 130 MFD","9035680","MXU 130 MFD",2007
"CASE INTERNATIONAL","MXU 130 MFD","9035680","MXU 130 MFD",2008
"CASE INTERNATIONAL","MXU 130 MFD CAB","9035690","MXU 130 MFD CAB",2006
"CASE INTERNATIONAL","MXM 130 MFD CAB","9035700","MXM 130 MFD CAB",2004
"CASE INTERNATIONAL","MXM 130 MFD CAB","9035700","MXM 130 MFD CAB",2005
"CASE INTERNATIONAL","MXM 130 MFD CAB","9035700","MXM 130 MFD CAB",2006
"CASE INTERNATIONAL","MX 135 (4) CAB","9035800","MX 135 (4) CAB",1998
"CASE INTERNATIONAL","MX 135 (4) CAB","9035800","MX 135 (4) CAB",1999
"CASE INTERNATIONAL","MX 135 (4) CAB","9035800","MX 135 (4) CAB",2000
"CASE INTERNATIONAL","MX 135 (4) CAB","9035800","MX 135 (4) CAB",2001
"CASE INTERNATIONAL","MX 135 (4) CAB","9035800","MX 135 (4) CAB",2002
"CASE INTERNATIONAL","MX 135 (4) CAB","9035800","MX 135 (4) CAB",2003
"CASE INTERNATIONAL","MXM 135 MFD Cab","9035820","MXM 135 MFD Cab",2003
"CASE INTERNATIONAL","MXU 135 MFD CAB","9035825","MXU 135 MFD CAB",2006
"CASE INTERNATIONAL","MXU 135 MFD PRO CAB","9035830","MXU 135 MFD PRO CAB",2006
"CASE INTERNATIONAL","MXU 135 MFD PRO CAB","9035830","MXU 135 MFD PRO CAB",2007
"CASE INTERNATIONAL","MXM 140 MFD CAB","9035840","MXM 140 MFD CAB",2003
"CASE INTERNATIONAL","MXM 140 MFD CAB","9035840","MXM 140 MFD CAB",2004
"CASE INTERNATIONAL","MXU 140 MFD PRO CAB","9035845","MXU 140 MFD PRO CAB",2007
"CASE INTERNATIONAL","MXU 140 MFD PRO CAB","9035845","MXU 140 MFD PRO CAB",2008
"CASE INTERNATIONAL","MXM 155 MFD CAB","9035860","MXM 155 MFD CAB",2003
"CASE INTERNATIONAL","MXM 155 MFD CAB","9035860","MXM 155 MFD CAB",2004
"CASE INTERNATIONAL","MXM 155 MFD CAB","9035860","MXM 155 MFD CAB",2005
"CASE INTERNATIONAL","MXM 155 MFD CAB","9035860","MXM 155 MFD CAB",2006
"CASE INTERNATIONAL","MXM 155 MFD CAB","9035860","MXM 155 MFD CAB",2007
"CASE INTERNATIONAL","MXM 165 MFD CAB","9035880","MXM 165 MFD CAB",2007
"CASE INTERNATIONAL","MX 170 (4) CAB","9035900","MX 170 (4) CAB",2000
"CASE INTERNATIONAL","MX 170 (4) CAB","9035900","MX 170 (4) CAB",2001
"CASE INTERNATIONAL","MX 170 (4) CAB","9035900","MX 170 (4) CAB",2002
"CASE INTERNATIONAL","MX 170 (4) CAB","9035900","MX 170 (4) CAB",2003
"CASE INTERNATIONAL","MXM 180 MFD CAB","9035920","MXM 180 MFD CAB",2007
"CASE INTERNATIONAL","MXM 195 MFD CAB","9035940","MXM 195 MFD CAB",2007
"CASE INTERNATIONAL","MXM 210 MFD CAB","9035960","MXM 210 MFD CAB",2007
"CASE INTERNATIONAL","PUMA 165 MFD CAB","9036200","PUMA 165 MFD CAB",2007
"CASE INTERNATIONAL","PUMA 165 MFD CAB","9036200","PUMA 165 MFD CAB",2008
"CASE INTERNATIONAL","PUMA 180 MFD CAB","9036240","PUMA 180 MFD CAB",2007
"CASE INTERNATIONAL","PUMA 180 MFD CAB","9036240","PUMA 180 MFD CAB",2008
"CASE INTERNATIONAL","PUMA 195 MFD CAB","9036260","PUMA 195 MFD CAB",2007
"CASE INTERNATIONAL","PUMA 195 MFD CAB","9036260","PUMA 195 MFD CAB",2008
"CASE INTERNATIONAL","PUMA 210 MFD CAB","9036300","PUMA 210 MFD CAB",2007
"CASE INTERNATIONAL","PUMA 210 MFD CAB","9036300","PUMA 210 MFD CAB",2008
"CASE INTERNATIONAL","7110 2WD","9059300","7110 2WD",1992
"CASE INTERNATIONAL","7110 2WD","9059300","7110 2WD",1993
"CASE INTERNATIONAL","7110 2WD","9059300","7110 2WD",1994
"CASE INTERNATIONAL","7110 2WD","9059300","7110 2WD",1995
"CASE INTERNATIONAL","7110/7120 4WD","9059600","7110/7120 4WD",1992
"CASE INTERNATIONAL","7110/7120 4WD","9059600","7110/7120 4WD",1994
"CASE INTERNATIONAL","7110/7120 4WD","9059600","7110/7120 4WD",1995
"CASE INTERNATIONAL","7210 2WD FULL CAB A/C","9059650","7210 2WD FULL CAB A/C",1995
"CASE INTERNATIONAL","7210 2WD FULL CAB A/C","9059650","7210 2WD FULL CAB A/C",1996
"CASE INTERNATIONAL","7210 2WD FULL CAB A/C","9059650","7210 2WD FULL CAB A/C",1997
"CASE INTERNATIONAL","7210 MFD FULL CAB A/C","9059700","7210 MFD FULL CAB A/C",1995
"CASE INTERNATIONAL","7210 MFD FULL CAB A/C","9059700","7210 MFD FULL CAB A/C",1996
"CASE INTERNATIONAL","7210 MFD FULL CAB A/C","9059700","7210 MFD FULL CAB A/C",1997
"CASE INTERNATIONAL","7220 MFD","9059750","7220 MFD",1995
"CASE INTERNATIONAL","7220 MFD","9059750","7220 MFD",1996
"CASE INTERNATIONAL","7220 MFD","9059750","7220 MFD",1997
"CASE INTERNATIONAL","7240 MFD FULL CAB A/C","9059800","7240 MFD FULL CAB A/C",1995
"CASE INTERNATIONAL","7240 MFD FULL CAB A/C","9059800","7240 MFD FULL CAB A/C",1996
"CASE INTERNATIONAL","7240 MFD FULL CAB A/C","9059800","7240 MFD FULL CAB A/C",1997
"CASE INTERNATIONAL","MXM 170 MFD Cab","9063350","MXM 170 MFD Cab",2003
"CASE INTERNATIONAL","MXM 175 MFD CAB","9063370","MXM 175 MFD CAB",2003
"CASE INTERNATIONAL","MXM 175 MFD CAB","9063370","MXM 175 MFD CAB",2004
"CASE INTERNATIONAL","MXM 190 MFD Cab","9063700","MXM 190 MFD Cab",2003
"CASE INTERNATIONAL","MXM 190 MFD Cab","9063700","MXM 190 MFD Cab",2004
"CASE INTERNATIONAL","MXM 190 MFD Cab","9063700","MXM 190 MFD Cab",2005
"CASE INTERNATIONAL","MXM 190 MFD Cab","9063700","MXM 190 MFD Cab",2006
"CASE INTERNATIONAL","7130 MF 4WD","9075666","7130 MF 4WD",1992
"CASE INTERNATIONAL","7130 MF 4WD","9075666","7130 MF 4WD",1993
"CASE INTERNATIONAL","7140/7240 MF 4WD","9081333","7140/7240 MF 4WD",1992
"CASE INTERNATIONAL","7140/7240 MF 4WD","9081333","7140/7240 MF 4WD",1993
"CASE INTERNATIONAL","7140/7240 MF 4WD","9081333","7140/7240 MF 4WD",1994
"CASE INTERNATIONAL","7140/7240 MF 4WD","9081333","7140/7240 MF 4WD",1995
"CASE INTERNATIONAL","8910 2WD","9081350","8910 2WD",1997
"CASE INTERNATIONAL","8910 2WD","9081350","8910 2WD",1998
"CASE INTERNATIONAL","8910 MFD","9081380","8910 MFD",1997
"CASE INTERNATIONAL","8910 MFD","9081380","8910 MFD",1998
"CASE INTERNATIONAL","8920 MFD CAB","9081400","8920 MFD CAB",1997
"CASE INTERNATIONAL","8920 MFD CAB","9081400","8920 MFD CAB",1998
"CASE INTERNATIONAL","8920 MFD CAB","9081400","8920 MFD CAB",1999
"CASE INTERNATIONAL","8920 MFD CAB","9081400","8920 MFD CAB",2000
"CASE INTERNATIONAL","8920 MFD CAB","9081400","8920 MFD CAB",2001
"CASE INTERNATIONAL","MX 210 MFD CAB","9081402","MX 210 MFD CAB",2005
"CASE INTERNATIONAL","MX 210 MFD CAB","9081402","MX 210 MFD CAB",2006
"CASE INTERNATIONAL","MX 220 (4) CAB","9081405","MX 220 (4) CAB",2000
"CASE INTERNATIONAL","MX 220 (4) CAB","9081405","MX 220 (4) CAB",2001
"CASE INTERNATIONAL","MX 220 (4) CAB","9081405","MX 220 (4) CAB",2002
"CASE INTERNATIONAL","MX 220 (4) CAB","9081405","MX 220 (4) CAB",2003
"CASE INTERNATIONAL","MX 225 MFD CAB","9081406","MX 225 MFD CAB",2007
"CASE INTERNATIONAL","MX 225 MFD CAB","9081406","MX 225 MFD CAB",2008
"CASE INTERNATIONAL","MX 230 MFD Cab","9081407","MX 230 MFD Cab",2003
"CASE INTERNATIONAL","MX 230 MFD Cab","9081407","MX 230 MFD Cab",2004
"CASE INTERNATIONAL","MX 230 MFD Cab","9081407","MX 230 MFD Cab",2005
"CASE INTERNATIONAL","MX 230 MFD Cab","9081407","MX 230 MFD Cab",2006
"CASE INTERNATIONAL","MX 240 (4) CAB","9081410","MX 240 (4) CAB",2000
"CASE INTERNATIONAL","MX 240 (4) CAB","9081410","MX 240 (4) CAB",2001
"CASE INTERNATIONAL","MX 240 (4) CAB","9081410","MX 240 (4) CAB",2002
"CASE INTERNATIONAL","MX 240 (4) CAB","9081410","MX 240 (4) CAB",2003
"CASE INTERNATIONAL","8940 MFD CAB","9081440","8940 MFD CAB",1997
"CASE INTERNATIONAL","8940 MFD CAB","9081440","8940 MFD CAB",1998
"CASE INTERNATIONAL","8940 MFD CAB","9081440","8940 MFD CAB",1999
"CASE INTERNATIONAL","8940 MFD CAB","9081440","8940 MFD CAB",2000
"CASE INTERNATIONAL","8940 MFD CAB","9081440","8940 MFD CAB",2001
"CASE INTERNATIONAL","MX 250 MFD CAB","9081445","MX 250 MFD CAB",2007
"CASE INTERNATIONAL","MX 250 MFD CAB","9081445","MX 250 MFD CAB",2008
"CASE INTERNATIONAL","MX 255 MFD Cab","9081450","MX 255 MFD Cab",2003
"CASE INTERNATIONAL","MX 255 MFD Cab","9081450","MX 255 MFD Cab",2004
"CASE INTERNATIONAL","MX 255 MFD Cab","9081450","MX 255 MFD Cab",2005
"CASE INTERNATIONAL","MX 255 MFD Cab","9081450","MX 255 MFD Cab",2006
"CASE INTERNATIONAL","MX 270 (4) CAB","9081460","MX 270 (4) CAB",2000
"CASE INTERNATIONAL","MX 270 (4) CAB","9081460","MX 270 (4) CAB",2001
"CASE INTERNATIONAL","MX 270 (4) CAB","9081460","MX 270 (4) CAB",2002
"CASE INTERNATIONAL","MX 270 (4) CAB","9081460","MX 270 (4) CAB",2003
"CASE INTERNATIONAL","8950 MFD CAB","9081500","8950 MFD CAB",1998
"CASE INTERNATIONAL","8950 MFD CAB","9081500","8950 MFD CAB",1999
"CASE INTERNATIONAL","8950 MFD CAB","9081500","8950 MFD CAB",2000
"CASE INTERNATIONAL","MX 280 MFD CAB","9081695","MX 280 MFD CAB",2007
"CASE INTERNATIONAL","MX 280 MFD CAB","9081695","MX 280 MFD CAB",2008
"CASE INTERNATIONAL","MX 285 MFD Cab","9081700","MX 285 MFD Cab",2003
"CASE INTERNATIONAL","MX 285 MFD Cab","9081700","MX 285 MFD Cab",2004
"CASE INTERNATIONAL","MX 285 MFD Cab","9081700","MX 285 MFD Cab",2005
"CASE INTERNATIONAL","MX 285 MFD Cab","9081700","MX 285 MFD Cab",2006
"CASE INTERNATIONAL","MX 310 MFD CAB","9081750","MX 310 MFD CAB",2006
"CASE INTERNATIONAL","MX 310 MFD CAB","9081750","MX 310 MFD CAB",2007
"CASE INTERNATIONAL","MX 310 MFD CAB","9081750","MX 310 MFD CAB",2008
"CASE INTERNATIONAL","MX 335 MFD CAB","9081780","MX 335 MFD CAB",2008
"CASE INTERNATIONAL","9170/9270 ARTICULATED","9088750","9170/9270 ARTICULATED",1992
"CASE INTERNATIONAL","9170/9270 ARTICULATED","9088750","9170/9270 ARTICULATED",1993
"CASE INTERNATIONAL","9170/9270 ARTICULATED","9088750","9170/9270 ARTICULATED",1994
"CASE INTERNATIONAL","9170/9270 ARTICULATED","9088750","9170/9270 ARTICULATED",1995
"CASE INTERNATIONAL","9180/9280 4WD STEIGER","9088800","9180/9280 4WD STEIGER",1992
"CASE INTERNATIONAL","9350 (4) CAB","9088840","9350 (4) CAB",1995
"CASE INTERNATIONAL","9350 (4) CAB","9088840","9350 (4) CAB",1996
"CASE INTERNATIONAL","9350 (4) CAB","9088840","9350 (4) CAB",1997
"CASE INTERNATIONAL","9370 (4) CAB","9088880","9370 (4) CAB",1995
"CASE INTERNATIONAL","9370 (4) CAB","9088880","9370 (4) CAB",1996
"CASE INTERNATIONAL","9370 (4) CAB","9088880","9370 (4) CAB",1997
"CASE INTERNATIONAL","9370 ARTICULATED FULL A/C &amp; HITCH","9088920","9370 ARTICULATED FULL A/C &amp; HITCH",1995
"CASE INTERNATIONAL","9370 ARTICULATED FULL A/C &amp; HITCH","9088920","9370 ARTICULATED FULL A/C &amp; HITCH",1996
"CASE INTERNATIONAL","9370 ARTICULATED FULL A/C &amp; HITCH","9088920","9370 ARTICULATED FULL A/C &amp; HITCH",1997
"CASE INTERNATIONAL","9370 ARTICULATED FULL A/C &amp; HITCH","9088920","9370 ARTICULATED FULL A/C &amp; HITCH",1998
"CASE INTERNATIONAL","9380 (4) CAB","9088950","9380 (4) CAB",2001
"CASE INTERNATIONAL","STX 375 (4) Cab","9088970","STX 375 (4) Cab",2002
"CASE INTERNATIONAL","STX 375 (4) Cab","9088970","STX 375 (4) Cab",2003
"CASE INTERNATIONAL","STX 375 (4) Cab","9088970","STX 375 (4) Cab",2004
"CASE INTERNATIONAL","STX 375 (4) Cab","9088970","STX 375 (4) Cab",2005
"CASE INTERNATIONAL","STX 375 (4) Cab","9088970","STX 375 (4) Cab",2006
